TreeID	SpCode	Xsite	Ysite	GBH0	Date0	Status0	Dendro0	GBH1	Date1	Status1	Dendro1	GBH2	Date2	Status2	Dendro2	GBH3	Date3	Status3	Dendro3	GBH4	Date4	Status4	Dendro4	GBH5	Date5	Status5	Dendro5
B498	hubr	548.1	376.65	NA	0	P	NA	NA	1492	P	NA	30.3	2953	A	0	30.4	4293	A	0	30.4	6240	A	0	NA	7336	D	NA
B499	pael	554.5	315.5	NA	0	P	NA	NA	1492	P	NA	30	2953	A	0	30.2	4293	A	0	30.3	6240	A	1	30.6	7336	A	1
B500	miwa	552.8	272	NA	0	P	NA	NA	1492	P	NA	30.4	2953	A	0	31.2	4293	A	0	32.7	6240	A	0	32	7336	A	0
B501	hopo	541.65	263.3	NA	0	P	NA	NA	1492	P	NA	30.3	2953	A	0	32.7	4293	A	0	35.2	6240	A	0	36.1	7336	A	0
B502	hubr	558.8	250.5	NA	0	P	NA	NA	1492	P	NA	30	2953	A	0	30.2	4293	A	0	30.3	6240	A	0	30.3	7336	A	0
B503	drel	551.6	214	NA	0	P	NA	NA	1492	P	NA	30	2953	A	0	30.1	4293	A	0	30.6	6240	A	0	31	7336	A	0
B504	vain	553	147.5	NA	0	P	NA	NA	1492	P	NA	30.6	2953	A	0	32	4293	A	0	33.6	6240	A	0	34	7336	A	0
B505	myda	556.45	151	NA	0	P	NA	NA	1492	P	NA	32	2953	A	0	34.5	4293	A	0	36.5	6240	A	0	37	7336	A	0
B506	knat	547.45	141.8	NA	0	P	NA	NA	1492	P	NA	31.5	2953	A	0	35.1	4293	A	0	35.5	6240	A	0	36.6	7336	A	0
B507	honi	542.3	238.4	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	30.6	4444	A	0	31.6	6240	A	0	32	7336	A	0
B508	vain	543.8	239.9	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	34.5	4444	A	0	41.3	6240	A	0	45.9	7336	A	0
B509	knat	540.9	154.4	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	32.8	4444	A	0	36.3	6240	A	0	37.7	7336	A	0
B510	vain	554.9	138.4	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	31.1	4444	A	0	33.6	6240	A	0	35.6	7336	A	0
B511	drel	552.7	130.7	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	30.9	4444	A	0	34.9	6240	A	0	36.9	7336	A	0
B512	hubr	550.9	121	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	30.4	4444	A	0	31	6240	A	0	31	7336	A	0
B513	pael	548.1	106.8	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	30.2	4444	A	0	32.3	6240	A	0	33.9	7336	A	0
B514	hubr	546	104.1	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	31.9	4444	A	0	33.3	6240	A	0	33.5	7336	A	0
B515	honi	548.3	98.8	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	34	4444	A	0	42.2	6240	A	0	45.2	7336	A	0
B516	hubr	553.2	400.6	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	31.2	6240	A	0	31.3	7336	A	0
B517	diin	543.5	403.85	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30.2	6240	A	0	30.2	7336	A	0
B518	hopo	540.1	400.7	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	31.5	6240	A	0	32.4	7336	A	0
B519	hubr	545.6	350.2	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30.1	6240	A	0	30.1	7336	A	0
B520	mefe	546.1	299	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30.7	6240	A	0	30.8	7336	A	0
B521	vain	545.4	242.6	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	31	6240	A	0	32.2	7336	A	0
B522	hubr	548.5	233.4	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30.9	6240	A	0	31	7336	A	0
B523	nobe	552.9	144.6	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30.9	6240	A	0	33	7336	A	0
B524	vain	558.3	148.4	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30	6240	A	0	31.3	7336	A	0
B525	pael	559.75	140.3	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30.7	6240	A	0	30.9	7336	A	0
B526	nobe	540.7	104.5	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	33	6240	A	0	36.4	7336	A	0
B527	myda	541.3	105.7	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	32.7	6240	A	0	35.3	7336	A	0
B528	myda	559.6	61.2	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	31.4	6240	A	0	32.3	7336	A	0
B529	vain	540.85	236.6	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	32.1	7336	A	0
B530	hofe	554.1	150.5	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	30.9	7336	A	0
B531	rean	552.6	142.6	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	30.1	7336	A	0
B533	caur	549.55	126.55	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	89.4	7336	A	0
B534	hubr	550.1	101.9	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	31.3	7336	A	0
B535	drel	545.6	168.15	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	30.3	7336	A	0
B536	lemo	556.8	77.5	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	30	7336	A	0
C001	vain	443.95	395.65	328.5	0	A	0	337.6	1492	A	1	348.6	2802	A	1	362.4	4293	A	2	NA	6240	D	NA	NA	7336	D	NA
C002	disy	443.55	394.35	50.5	0	A	0	53.6	1492	A	0	54.1	2802	A	0	55.3	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
C003	myda	448.6	395.25	61.6	0	A	0	64.2	1492	A	0	66.7	2802	A	0	67.7	4293	A	0	68.6	6240	A	0	68.8	7336	A	0
C004	syga	448.55	395.35	86.5	0	A	0	86.8	1492	A	0	87.2	2802	A	0	87.9	4293	A	0	92.2	6240	A	0	93	7336	A	0
C005	hubr	442.15	386.4	35.3	0	A	0	35.4	1492	A	0	35.9	2802	A	0	36.4	4293	A	0	37.9	6240	A	0	NA	7336	D	NA
C006	hubr	441.55	381.75	36.3	0	A	0	36.5	1492	A	0	37.2	2802	A	0	37.5	4293	A	0	38.2	6240	A	0	38.6	7336	A	0
C007	myda	443.95	380	36.9	0	A	0	39.7	1492	A	0	44.3	2802	A	0	50	4293	A	1	50.8	6240	A	1	52.3	7336	A	1
C008	hubr	445	380.2	35.4	0	A	0	35.6	1492	A	0	35.7	2802	A	0	35.8	4293	A	0	36.3	6240	A	0	37	7336	A	0
C009	gamo	448.05	385.55	68.6	0	A	0	72.8	1492	A	0	76	2802	A	0	78.7	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
C010	gamo	447.95	382.6	32.3	0	A	0	33.9	1492	A	0	34.3	2802	A	0	34.7	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
C011	myda	449.55	383.1	64.3	0	A	0	68	1492	A	0	68.7	2802	A	0	70.4	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
C012	ribe	459.6	397.7	46.8	0	A	0	48	1492	A	0	50	2802	A	0	52.6	4293	A	0	56.1	6240	A	0	59.4	7336	A	1
C013	euin	459.7	392.95	31.4	0	A	0	35.4	1492	A	0	37.4	2802	A	0	39.4	4293	A	0	43.8	6240	A	0	46.1	7336	A	1
C014	knat	458.25	394.1	53.4	0	A	0	53.6	1492	A	0	53.7	2802	A	0	53.8	4293	A	0	54.1	6240	A	0	55.3	7336	A	0
C015	myda	457.25	393.85	62.3	0	A	0	62.8	1492	A	0	63.6	2802	A	0	63.9	4293	A	0	65	6240	A	0	66	7336	A	0
C016	diin	455.65	396.85	36.8	0	A	0	37.7	1492	A	0	39.2	2802	A	0	40.7	4293	A	0	42.9	6240	A	0	44.7	7336	A	0
C017	hubr	454.3	397.7	32.9	0	A	0	33	1492	A	0	33.1	2802	A	0	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
C018	myda	453.4	396.9	69.2	0	A	0	72.9	1492	A	0	75	2802	A	0	77.7	4293	A	0	81.9	6240	A	1	85	7336	A	1
C019	myda	450.2	394.9	40.9	0	A	0	44	1492	A	0	46.2	2802	A	0	49	4293	A	0	52.7	6240	A	0	57	7336	A	1
C020	diin	450.45	394.15	34.3	0	A	0	34.3	1492	A	0	35.1	2802	A	0	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
C021	hofe	451.6	391.35	80	0	A	0	83.6	1492	A	0	87.8	2802	A	0	91.1	4293	A	1	96.1	6240	A	1	99.7	7336	A	1
C022	myda	450.4	388.55	41.6	0	A	0	45.5	1492	A	0	49.4	2802	A	0	52.6	4293	A	0	59.3	6240	A	1	58.7	7336	A	1
C023	myda	453.9	388.65	93.5	0	A	0	98.2	1492	A	0	101.4	2802	A	0	102.8	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
C024	dipr	455.3	389.45	33.8	0	A	0	34.4	1492	A	0	35.1	2802	A	0	35.9	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
C025	hubr	454.85	390.45	40.9	0	A	0	41.1	1492	A	0	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
C026	myda	456	390.7	66.7	0	A	0	66.6	1492	A	0	66.6	2802	A	0	66.6	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
C027	knat	456.75	387.4	86.9	0	A	0	92.1	1492	A	0	95.7	2802	A	0	97.5	4293	A	0	100	6240	A	1	105.1	7336	A	1
C028	faze	453.2	385.5	92.8	0	A	0	92.8	1492	A	0	92.9	2802	A	0	92.9	4293	A	0	92.9	6240	A	0	93.8	7336	A	0
C029	myda	452.3	384.2	75.5	0	A	0	82.5	1492	A	0	86.2	2802	A	1	87.2	4293	A	1	87.7	6240	A	2	NA	7336	D	NA
C030	vain	450.95	383.95	32.4	0	A	0	32.8	1492	A	0	32.9	2802	A	0	32.9	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
C031	nobe	457.8	381.9	37.5	0	A	0	37.9	1492	A	0	38.3	2802	A	0	38.6	4293	A	0	39.8	6240	A	0	41	7336	A	0
C032	gamo	459.35	377.95	33.9	0	A	0	34	1492	A	0	34.2	2802	A	0	34.3	4293	A	0	35	6240	A	0	35.9	7336	A	0
C033	rean	457.9	374.85	56.3	0	A	0	61	1492	A	0	64.1	2802	A	0	67.2	4293	A	0	69.5	6240	A	1	74.4	7336	A	1
C034	drel	459.6	368.45	35.4	0	A	0	37.8	1492	A	0	39.8	2802	A	0	41.8	4293	A	0	44.7	6240	A	0	46.5	7336	A	0
C035	hubr	458.75	368.65	35.9	0	A	0	36.4	1492	A	0	36.4	2802	A	0	36.5	4293	A	0	36.9	6240	A	0	36.5	7336	A	0
C036	kipi	458.1	368.65	195.5	0	A	0	199.1	1492	A	0	200.1	2802	A	1	201.3	4293	A	1	203.9	6240	A	1	205.1	7336	A	1
C037	watr	452.85	373.25	30.5	0	A	0	31.1	1492	A	0	31.7	2802	A	0	31.8	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
C038	myda	450.1	376.1	49.9	0	A	0	52.9	1492	A	0	56.7	2802	A	0	60.8	4293	A	0	67.8	6240	A	1	71.9	7336	A	1
C039	knat	451.6	371.35	125.3	0	A	0	126.2	1492	A	0	124.6	2802	A	1	125.2	4293	A	1	125.5	6240	A	1	125.7	7336	A	1
C040	cast	454.45	367.4	55	0	A	0	55	1492	A	0	55.1	2802	A	0	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
C041	crwi	454.65	366.05	106.6	0	A	0	112.2	1492	A	0	116.3	2802	A	0	118.2	4293	A	0	121.3	6240	A	1	122.2	7336	A	1
C042	diin	454.1	366.05	36	0	A	0	37	1492	A	0	38	2802	A	0	38.5	4293	A	0	38.7	6240	A	0	38.8	7336	A	0
C043	main	453.25	366.35	60.6	0	A	0	63.5	1492	A	0	67.3	2802	A	0	71.3	4293	A	0	74.1	6240	A	0	76.6	7336	A	1
C044	hubr	452.45	365.95	36.4	0	A	0	36.6	1492	A	0	36.7	2802	A	0	36.9	4293	A	0	37	6240	A	0	37	7336	A	0
C045	rean	450.55	367.7	41.6	0	A	0	NA	1492	D	NA	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
C046	hubr	451.3	364	30.7	0	A	0	31.8	1492	A	1	32.4	2802	A	1	33.2	4293	A	1	33.8	6240	A	1	34.2	7336	A	1
C047	vain	457.85	360.55	44.5	0	A	0	49.6	1492	A	0	53.6	2802	A	0	NA	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
C048	hubr	446.45	372.75	31.8	0	A	0	32.1	1492	A	0	32.3	2802	A	0	32.5	4293	A	0	32.6	6240	A	0	32.7	7336	A	0
C049	vain	446.7	373.4	174.1	0	A	0	185.2	1492	A	1	188.7	2802	A	2	195.4	4293	A	2	206.2	6240	A	2	210.8	7336	A	3
C050	vain	440.45	360.5	212.8	0	A	0	225.2	1492	A	1	232.3	2802	A	1	240.6	4293	A	2	250.9	6240	A	3	254.5	7336	A	3
C051	mefe	441.7	361.8	205.7	0	A	0	206.8	1492	A	0	208.7	2802	A	0	209.3	4293	A	0	210.2	6240	A	0	210.5	7336	A	0
C052	drel	442.2	364.65	97	0	A	0	100	1492	A	0	104	2802	A	0	106.8	4293	A	0	111.7	6240	A	1	116.1	7336	A	1
C053	myda	445.65	364.35	42.7	0	A	0	43	1492	A	0	43.4	2802	A	0	43.7	4293	A	0	44.2	6240	A	0	44.5	7336	A	0
C054	vain	446.4	363.1	108.5	0	A	0	112.2	1492	A	0	114.1	2802	A	0	116.9	4293	A	0	123.3	6240	A	1	125.9	7336	A	1
C055	myda	447.85	360.1	54.8	0	A	0	58	1492	A	0	60.8	2802	A	0	63.4	4293	A	0	65.9	6240	A	1	67.2	7336	A	1
C056	myda	443.7	357.7	121.3	0	A	0	123.4	1492	A	0	125.7	2802	A	0	126.7	4293	A	0	126.6	6240	A	0	126.6	7336	A	0
C057	knat	445.3	357.7	30.3	0	A	0	30.4	1492	A	0	30.5	2802	A	0	30.7	4293	A	0	30.7	6240	A	0	30.8	7336	A	0
C058	hubr	449	357.85	38.5	0	A	0	39.8	1492	A	0	40.7	2802	A	0	43.2	4293	A	0	43.8	6240	A	0	43.8	7336	A	0
C059	diin	447.1	352.65	32.8	0	A	0	33	1492	A	0	33.1	2802	A	0	33.3	4293	A	0	33.5	6240	A	0	33.8	7336	A	0
C060	glma	440.65	339.35	64.3	0	A	0	65.5	1492	A	0	65.8	2802	A	0	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
C061	vain	444.3	338.55	61.3	0	A	0	67.5	1492	A	0	72	2802	A	1	81.7	4293	A	1	98.1	6240	A	2	109.2	7336	A	3
C062	myda	442.55	344.8	68.6	0	A	0	71.2	1492	A	0	71.5	2802	A	0	72.3	4293	A	0	74.1	6240	A	0	75.3	7336	A	0
C063	vain	442.7	344.55	64	0	A	0	74.4	1492	A	1	83.6	2802	A	1	92.1	4293	A	2	NA	6240	D	NA	NA	7336	D	NA
C064	myda	442.2	347.7	84.4	0	A	0	86.8	1492	A	0	88.1	2802	A	0	89.3	4293	A	0	89.2	6240	A	0	89.4	7336	A	0
C065	hubr	445	346.05	31.6	0	A	0	31.9	1492	A	0	32.1	2802	A	0	32.1	4293	A	0	32.8	6240	A	0	33.5	7336	A	0
C066	hubr	447.45	346.35	30.5	0	A	0	30.6	1492	A	0	30.7	2802	A	0	30.7	4293	A	0	30.9	6240	A	0	31	7336	A	0
C067	vain	446.35	343.55	32.6	0	A	0	33.9	1492	A	0	34.2	2802	A	0	34.3	4293	A	0	34.7	6240	A	0	35	7336	A	0
C068	syla	448.7	339.7	45.3	0	A	0	47.1	1492	A	0	48.2	2802	A	0	48.8	4293	A	0	49.2	6240	A	0	49.4	7336	A	0
C069	glma	453	346.1	36.1	0	A	0	42.7	1492	A	1	46.8	2802	A	1	48.2	4293	A	1	48.8	6240	A	1	49.3	7336	A	1
C070	hubr	451.5	343.3	32.2	0	A	0	32.7	1492	A	0	32.8	2802	A	0	33	4293	A	0	33	6240	A	0	33	7336	A	0
C071	euin	453.55	340.85	37.5	0	A	0	37.7	1492	A	0	37.9	2802	A	0	37.8	4293	A	0	37.9	6240	A	0	37.9	7336	A	0
C072	vain	454.5	340.25	75.3	0	A	0	81	1492	A	1	86.2	2802	A	1	90.9	4293	A	2	97.1	6240	A	2	99.6	7336	A	2
C073	digh	454.3	339.4	52	0	A	0	58.3	1492	A	1	62.8	2802	A	1	65.8	4293	A	2	67	6240	A	2	67.9	7336	A	2
C074	hofe	455.8	341.65	39.9	0	A	0	45.1	1492	A	1	48.8	2802	A	1	52.4	4293	A	1	57	6240	A	2	59.5	7336	A	2
C075	gamo	450.15	326.1	35.9	0	A	0	36.3	1492	A	0	36.4	2802	A	0	36.5	4293	A	0	36.7	6240	A	0	36.8	7336	A	0
C076	gagu	450.25	322.35	84.8	0	A	0	86.4	1492	A	0	88.2	2802	A	0	88.5	4293	A	0	90.1	6240	A	0	92.1	7336	A	0
C077	vain	451.2	318.05	126.6	0	A	0	139.7	1492	A	0	147.3	2802	A	1	160	4293	A	2	176.5	6240	A	3	186.3	7336	A	4
C078	disy	440.75	329.55	32.6	0	A	0	35.8	1492	A	0	37.1	2802	A	0	37.4	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
C079	myda	442.55	333.15	66.6	0	A	0	71	1492	A	0	71.4	2802	A	0	72	4293	A	0	74.1	6240	A	0	76.3	7336	A	0
C080	otst	442.8	333.35	41.6	0	A	0	45.6	1492	A	0	49.7	2802	A	0	52.2	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
C081	hofe	443.75	334.7	36.7	0	A	0	36.8	1492	A	0	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
C082	hubr	445.15	336	31.9	0	A	0	32	1492	A	0	31.9	2802	A	0	32	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
C083	mewi	445.55	336.25	30.3	0	A	0	30.9	1492	A	0	31.1	2802	A	0	31.4	4293	A	0	31.9	6240	A	0	NA	7336	D	NA
C084	maar	448.2	333.35	64.6	0	A	0	69.7	1492	A	0	74.2	2802	A	1	79	4293	A	1	84.1	6240	A	1	86.7	7336	A	1
C085	chla	448.2	336.4	69.9	0	A	0	79.5	1492	A	0	86.3	2802	A	1	92	4293	A	1	NA	6240	D	NA	NA	7336	D	NA
C086	hofe	448.1	329.3	34.7	0	A	0	38.8	1492	A	0	40.6	2802	A	0	40.7	4293	A	0	46.4	6240	A	1	50.4	7336	A	1
C087	mefe	443.05	318.85	92.2	0	A	0	94.6	1492	A	0	95.4	2802	A	0	95.5	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
C088	nobe	442.35	323.55	46.6	0	A	0	47.6	1492	A	0	48.1	2802	A	0	48.4	4293	A	0	49.3	6240	A	0	50.3	7336	A	0
C089	hubr	443.45	327.3	36.6	0	A	0	36.7	1492	A	0	36.7	2802	A	0	36.8	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
C090	diin	444.3	326.55	65.5	0	A	0	69.2	1492	A	0	73.9	2802	A	0	77.5	4293	A	0	82.6	6240	A	1	85.6	7336	A	1
C091	acta	446.65	326.45	88.9	0	A	0	94.8	1492	A	0	99.7	2802	A	1	104.3	4293	A	1	NA	6240	D	NA	NA	7336	D	NA
C092	syga	446.8	324.5	85.5	0	A	0	94.4	1492	A	0	100.9	2802	A	1	107.4	4293	A	1	115.5	6240	A	2	117.8	7336	A	2
C093	nobe	447.3	323.4	35.7	0	A	0	36.8	1492	A	0	37.3	2802	A	0	37.3	4293	A	0	37.6	6240	A	0	38.4	7336	A	0
C094	rean	445.85	319.95	80.6	0	A	0	81.2	1492	A	0	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
C095	knat	440.85	308.15	65.7	0	A	0	NA	1492	D	NA	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
C096	pael	441.85	314.2	36.6	0	A	0	37.6	1492	A	0	38.7	2802	A	0	39.8	4293	A	0	42.9	6240	A	0	46.9	7336	A	0
C097	knat	444.25	315.1	69.8	0	A	0	74.8	1492	A	0	76.9	2802	A	0	80	4293	A	0	85.5	6240	A	1	91.8	7336	A	1
C098	rean	445.55	311.9	79.7	0	A	0	82.1	1492	A	1	82.9	2802	A	1	83.9	4293	A	1	85	6240	A	1	88.4	7336	A	1
C099	diin	446.35	317.7	30.7	0	A	0	30.8	1492	A	0	31.1	2802	A	0	31.6	4293	A	0	32.5	6240	A	0	33.3	7336	A	0
C100	diin	447.55	312.7	31.1	0	A	0	31.7	1492	A	0	32.1	2802	A	0	32.7	4293	A	0	33.1	6240	A	0	33.7	7336	A	0
C101	mefe	444.55	308.55	148.4	0	A	0	150.6	1492	A	0	152.1	2802	A	0	153.2	4293	A	0	155.5	6240	A	0	157.1	7336	A	0
C102	myda	446.1	308.95	82.2	0	A	0	83.2	1492	A	0	83.5	2802	A	0	83.6	4293	A	0	84.8	6240	A	0	84.6	7336	A	0
C103	hubr	445.9	299.5	31.3	0	A	0	32.3	1492	A	0	32.7	2802	A	0	33.4	4293	A	0	33.6	6240	A	0	33.8	7336	A	0
C104	drel	449.3	298.05	68.6	0	A	0	75.4	1492	A	0	80.3	2802	A	1	84.7	4293	A	1	90.7	6240	A	1	NA	7336	D	NA
C105	vain	457.55	314.95	50.2	0	A	0	54	1492	A	1	57.8	2802	A	1	60.6	4293	A	1	63.2	6240	A	1	65.9	7336	A	2
C106	ribe	450.75	316.75	50.6	0	A	0	53.4	1492	A	0	54.2	2802	A	0	54.9	4293	A	0	55.2	6240	A	0	NA	7336	D	NA
C107	main	452.1	312.25	89.8	0	A	0	93.5	1492	A	0	95.3	2802	A	0	95.8	4293	A	0	96.8	6240	A	0	97	7336	A	0
C108	ribe	451.7	311.3	37.4	0	A	0	38	1492	A	0	38.6	2802	A	0	39	4293	A	0	39.5	6240	A	0	40.2	7336	A	0
C109	vain	456.95	310.4	65.3	0	A	0	69.5	1492	A	0	73	2802	A	0	74.8	4293	A	0	76.1	6240	A	0	76.6	7336	A	0
C110	knat	455.3	283.35	62.3	0	A	0	65.1	1492	A	0	67.6	2802	A	0	68.8	4293	A	0	69.3	6240	A	0	69.5	7336	A	0
C111	hubr	454.95	281.95	46.4	0	A	0	46.5	1492	A	0	46.7	2802	A	0	46.9	4293	A	0	48.2	6240	A	0	48.7	7336	A	0
C112	vain	458.9	279.3	108.7	0	A	0	113	1492	A	0	114.7	2802	A	0	116.8	4293	A	0	118.1	6240	A	0	120	7336	A	1
C113	pael	459.8	278.9	57.6	0	A	0	58	1492	A	0	58.5	2802	A	0	58.9	4293	A	0	59.2	6240	A	0	60.8	7336	A	0
C114	bewi	450.8	280.15	44	0	A	0	44.2	1492	A	0	44.3	2802	A	0	44.5	4293	A	0	44.6	6240	A	0	46	7336	A	0
C115	hubr	451.6	281.55	32.8	0	A	0	33	1492	A	0	33.1	2802	A	0	33.2	4293	A	0	33.2	6240	A	0	33.2	7336	A	0
C116	vain	451.25	285.75	328.6	0	A	0	336.7	1492	A	0	341.3	2802	A	1	350.6	4293	A	2	364.5	6240	A	3	NA	7336	D	NA
C117	dilo	448.6	295.1	94.6	0	A	0	95.5	1492	A	0	95.9	2802	A	0	96.5	4293	A	0	97.2	6240	A	0	97.9	7336	A	0
C118	nobe	444.3	297.1	50.7	0	A	0	52.7	1492	A	0	54.9	2802	A	0	56.5	4293	A	0	57.7	6240	A	0	57.9	7336	A	0
C119	anme	441.3	296.05	38.1	0	A	0	44	1492	A	0	46.7	2802	A	1	49.4	4293	A	1	51.5	6240	A	1	53.8	7336	A	1
C120	myda	440.4	294.5	109.9	0	A	0	113.1	1492	A	0	115.6	2802	A	0	119.2	4293	A	0	121.3	6240	A	0	123.1	7336	A	0
C121	hubr	441.6	293.7	33	0	A	0	33.5	1492	A	0	33.5	2802	A	0	33.6	4293	A	0	33.6	6240	A	0	33.6	7336	A	0
C122	hubr	441.7	288.55	30.3	0	A	0	31.1	1492	A	0	31.5	2802	A	0	32	4293	A	0	32.4	6240	A	0	33.5	7336	A	0
C123	nobe	443.2	287.9	42.8	0	A	0	46.2	1492	A	1	47.6	2802	A	1	48.4	4293	A	1	49.2	6240	A	1	51.4	7336	A	1
C124	knat	443.15	286.9	74.2	0	A	0	77.1	1492	A	0	79.7	2802	A	0	81.3	4293	A	0	82.2	6240	A	0	83.9	7336	A	0
C125	drel	441.85	282.6	131.5	0	A	0	134	1492	A	0	137.6	2802	A	0	140.2	4293	A	0	142.6	6240	A	0	145.4	7336	A	1
C126	hubr	444.15	282.85	44.4	0	A	0	44.5	1492	A	0	44.8	2802	A	0	44.9	4293	A	0	44.9	6240	A	0	45.3	7336	A	0
C127	disy	444.7	283.1	40	0	A	0	41.7	1492	A	1	42.6	2802	A	1	42.9	4293	A	1	43.1	6240	A	1	43.9	7336	A	1
C128	vain	446.45	284.75	43.8	0	A	0	44.5	1492	A	0	44.7	2802	A	0	44.9	4293	A	0	45.1	6240	A	0	46	7336	A	0
C129	acta	447.2	77.25	32.8	0	A	0	NA	1492	D	NA	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
C130	pael	451.35	169	36.2	0	A	0	37.4	1492	A	0	NA	2802	A	0	40.1	4293	A	0	42.5	6240	A	0	44.3	7336	A	0
C131	main	450	276.25	45.8	0	A	0	48.2	1492	A	0	50.3	2802	A	0	51.9	4293	A	0	53.3	6240	A	0	54	7336	A	0
C132	digh	458.1	321.15	36.4	0	A	0	40.4	1492	A	1	41.5	2802	A	1	42	4293	A	1	42.1	6240	A	1	42.5	7336	A	1
C133	diin	453	338.4	71.6	0	A	0	74.7	1492	A	0	78.7	2802	A	0	83.2	4293	A	0	89.7	6240	A	1	94.9	7336	A	1
C134	euin	451.85	338.05	66.8	0	A	0	69.5	1492	A	0	68.9	2802	A	0	68.9	4293	A	0	69.1	6240	A	0	69.2	7336	A	0
C137	gata	445.2	275.15	38.5	0	A	0	NA	1492	D	NA	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
C138	vain	447.8	273.3	40.3	0	A	0	42	1492	A	0	43.2	2802	A	0	44.4	4293	A	0	46.6	6240	A	0	49.6	7336	A	0
C139	diin	448.45	269.1	49.2	0	A	0	49.6	1492	A	0	50.1	2802	A	0	51.3	4293	A	0	52.7	6240	A	0	54.2	7336	A	0
C140	ribe	446.55	268.1	32.8	0	A	0	35.2	1492	A	1	36.8	2802	A	1	38.7	4293	A	1	40.9	6240	A	1	42.2	7336	A	1
C141	diin	447.45	263.9	32.5	0	A	0	32.6	1492	A	0	32.6	2802	A	0	32.7	4293	A	0	33.3	6240	A	0	35.4	7336	A	0
